Video ID,Date,Channel ID,Title
DsA3MNlz6BU,2017-12-01,UC7c3Kb6jYCRj4JOHHZTxKsQ,What can we learn from 750B GitHub events and 42 TB of code? - GitHub Universe 2017
fsvlzHF6NNg,2017-11-29,UC7c3Kb6jYCRj4JOHHZTxKsQ,Fine Tuning Your GitHub Flow: A Deeper Dive Into GitHub Workflows - GitHub Universe 2017
VdwO3LQ56oM,2017-11-29,UC7c3Kb6jYCRj4JOHHZTxKsQ,The unbearable vulnerability of open source - GitHub Universe 2017
a1rC79DHpmY,2017-12-20,UC7c3Kb6jYCRj4JOHHZTxKsQ,Tree-sitter: a new parsing system for programming tools - GitHub Universe 2017
r4WspUk-gkw,2018-01-12,UC7c3Kb6jYCRj4JOHHZTxKsQ,How legal Hubbers GitHub - GitHub Universe 2017
GH3P4nen5hQ,2017-11-27,UC7c3Kb6jYCRj4JOHHZTxKsQ,Electron: keeping an ion it - GitHub Universe 2017
MwSUVNBc_7M,2018-01-12,UC7c3Kb6jYCRj4JOHHZTxKsQ,"Building, scaling, and selling GitHub integrations - GitHub Universe 2017"
v-payqn0K6I,2017-11-27,UC7c3Kb6jYCRj4JOHHZTxKsQ,Why I decided to become a superhero of the social world - GitHub Universe 2017
UilD5IusWHM,2017-11-29,UC7c3Kb6jYCRj4JOHHZTxKsQ,Queer youth vs. technology - GitHub Universe 2017
YA0Cgjca_EE,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,The emotionally fit leader - GitHub Universe 2017
SR70v4Rn3js,2017-12-02,UC7c3Kb6jYCRj4JOHHZTxKsQ,Building a tech community within an African society - GitHub Universe 2017
q1u6Q_jch9A,2017-12-20,UC7c3Kb6jYCRj4JOHHZTxKsQ,Algorithmic biases in AI and machine learning - GitHub Universe 2017
eHWPkOVoJW8,2017-12-20,UC7c3Kb6jYCRj4JOHHZTxKsQ,Building a better browser engine on GitHub - GitHub Universe 2017
SQImqxe7WfY,2017-11-30,UC7c3Kb6jYCRj4JOHHZTxKsQ,Using GitHub's GraphQL API to manage open source projects - GitHub Universe 2017
KvySt3yt5vs,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,Tracking And Automating Software Infrastructure With GitHub - GitHub Universe 2017
kb2VRTeWG5Y,2017-12-20,UC7c3Kb6jYCRj4JOHHZTxKsQ,Tools as a catalyst for culture change - GitHub Universe 2017
w_e89rkpagA,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,Quickly Build a Collaborative CMS Powered by the GitHub API - GitHub Universe 2017
sHTYEkoymd4,2017-11-27,UC7c3Kb6jYCRj4JOHHZTxKsQ,Nationwide's GitHub Conversion - No IT Project Needed - GitHub Universe 2017
IiM-5V_usFA,2017-12-01,UC7c3Kb6jYCRj4JOHHZTxKsQ,Interop's Labyrinth: Sharing Code Between Web & Electron Apps - GitHub Universe 2017
biv6d361N5I,2017-12-02,UC7c3Kb6jYCRj4JOHHZTxKsQ,Building diverse data communities with Jupyter Notebooks - GitHub Universe 2017
RGIV75r2H-Y,2017-12-20,UC7c3Kb6jYCRj4JOHHZTxKsQ,Accessibility: it's more than just screen readers - GitHub Universe 2017
fFu-s8wzlIw,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,Fostering open source culture for healthier minds - GitHub Universe 2017
vZI9d2hFpLc,2017-11-30,UC7c3Kb6jYCRj4JOHHZTxKsQ,"Regulated industries, limitless possibilities - GitHub Universe 2017"
KGKI7hXGAZ8,2017-11-30,UC7c3Kb6jYCRj4JOHHZTxKsQ,Migrating to GitHub Enterprise safely and seamlessly - GitHub Universe 2017
D-5tHyP0nqM,2017-11-29,UC7c3Kb6jYCRj4JOHHZTxKsQ,Managing GitHub At Scale - GitHub Universe 2017
75y3VSu0xdo,2017-12-20,UC7c3Kb6jYCRj4JOHHZTxKsQ,Isolating microservices without sacrificing velocity - GitHub Universe 2017
kB-3vvtdLxw,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,Caring For Your Fellow Developers - GitHub Universe 2017
YJagVNzSUk0,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,Building CS50 with GitHub - GitHub Universe 2017
5Yu3qCP-pxw,2017-11-27,UC7c3Kb6jYCRj4JOHHZTxKsQ,Launching GitHub's public GraphQL API - GitHub Universe 2017
mGZu5MzTtMA,2017-11-30,UC7c3Kb6jYCRj4JOHHZTxKsQ,How tech policy is shaping the future of software - GitHub Universe 2017
DKhgrFmNTAg,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,Having an invisible disease at GitHub - GitHub Universe 2017
rK8yHl0cHoc,2017-12-20,UC7c3Kb6jYCRj4JOHHZTxKsQ,GitHub Driven Refactoring - GitHub Universe 2017
AJXDdkd9U7M,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,Extending with GitHub: easy integrations with Probot - GitHub Universe 2017
zco_D0uvE5w,2018-01-13,UC7c3Kb6jYCRj4JOHHZTxKsQ,Balancing identity & privacy: building tools to help users - GitHub Universe 2017
53qGVTSUoFA,2017-12-06,UC7c3Kb6jYCRj4JOHHZTxKsQ,GitHub Universe 2017
YyPfkv8g-k4,2017-11-16,UC7c3Kb6jYCRj4JOHHZTxKsQ,Game Off is Back
1KxV-zwcTa4,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Mine The Music: Searching Efficiently With Open Source - GitHub Universe 2017
LXu80xXwFY0,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Microsoft Loves Open Source: Becoming The Largest Contributor - GitHub Universe 2017
exfc7-hzUQg,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,How GitHub Combined with CI Empowers Rapid Product Delivery - GitHub Universe 2017
v9v6BUTrK_g,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Advanced GitHub Enterprise Administration - GitHub Universe 2017
mBtIyVs7ieQ,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Pushing The Boundaries On Video Understanding - GitHub Universe 2017
IaFZDxoTZ4c,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Fireside Chat with Charity Majors - GitHub Universe 2017
RMtga2JfkT4,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Opening Keynote Day 2 - GitHub Universe 2017
wtSSM6xvTzI,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Transformative Change In Challenging Times - GitHub Universe 2017
VR_0t3KvpNc,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Building Inclusion From The Inside Out - GitHub Universe 2017
4_umRysuFjU,2017-10-25,UC7c3Kb6jYCRj4JOHHZTxKsQ,Opening Keynote - GitHub Universe 2017
f0BzD1zCye0,2017-10-11,UC7c3Kb6jYCRj4JOHHZTxKsQ,GitHub Universe 2017 - Better Together
WVQe1ZE7FtU,2017-10-11,UC7c3Kb6jYCRj4JOHHZTxKsQ,I am a Developer - Lisa Lang
2Hjodq3JdoI,2017-10-11,UC7c3Kb6jYCRj4JOHHZTxKsQ,I am a Developer - Mario Ponce
EkWzOTsKvz8,2017-10-11,UC7c3Kb6jYCRj4JOHHZTxKsQ,I am a Developer - Amy Dickens
u4tq9Ef5czw,2017-10-11,UC7c3Kb6jYCRj4JOHHZTxKsQ,I am a Developer - Alicia Carr
U_AzYcJFwb4,2017-06-29,UC7c3Kb6jYCRj4JOHHZTxKsQ,GitHub Satellite 2017
lqMwTToOojk,2017-09-18,UC7c3Kb6jYCRj4JOHHZTxKsQ,Octotales - Inselect
64gaATwzXvE,2017-10-12,UC7c3Kb6jYCRj4JOHHZTxKsQ,Global Software Development with InnerSource - GitHub Satellite 2017
jsDdUSxXhW0,2017-10-12,UC7c3Kb6jYCRj4JOHHZTxKsQ,Openness @ King: Our Journey Towards Collaboration with GHE - GitHub Satellite 2017
DF2OHLau9uA,2017-10-12,UC7c3Kb6jYCRj4JOHHZTxKsQ,A Data Driven Approach to Leading Software Teams - GitHub Satellite 2017
vS5hct55p40,2017-10-11,UC7c3Kb6jYCRj4JOHHZTxKsQ,Modernizing Software Architecture - GitHub Satellite 2017
Q54e40V9Vg4,2017-10-11,UC7c3Kb6jYCRj4JOHHZTxKsQ,Building Interconnected Workflows - GitHub Satellite 2017
K0svhmx0nRE,2017-10-10,UC7c3Kb6jYCRj4JOHHZTxKsQ,Empowering Environmental Science with Open Tools & Data - GitHub Satellite 2017
DRJIjwhLQSI,2017-10-10,UC7c3Kb6jYCRj4JOHHZTxKsQ,How to Avoid Creating a GitHub Junkyard - GitHub Satellite 2017
yb9Svh1ETlc,2017-10-09,UC7c3Kb6jYCRj4JOHHZTxKsQ,It's not just for code! Git and GitHub as a platform for Open Education
